time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-05 00:00:00+00:00,415,196,55,20
2025-02-06 00:00:00+00:00,382,364,52,23
2025-02-07 00:00:00+00:00,14,12,83,15
2025-02-08 00:00:00+00:00,18,15,79,18
2025-02-09 00:00:00+00:00,200,191,41,17
2025-02-10 00:00:00+00:00,90,17,50,20
2025-02-11 00:00:00+00:00,90,15,65,16
2025-02-12 00:00:00+00:00,13,13,49,14
2025-02-13 00:00:00+00:00,20,18,57,18
2025-02-14 00:00:00+00:00,13,11,34,23
2025-02-15 00:00:00+00:00,271,184,40,28
2025-02-16 00:00:00+00:00,9,8,46,19
2025-02-17 00:00:00+00:00,199,182,66,16
2025-02-18 00:00:00+00:00,13,13,80,18
