time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,400,372,36,15
2025-07-05 00:00:00+00:00,599,532,60,13
2025-07-06 00:00:00+00:00,9,8,33,9
2025-07-07 00:00:00+00:00,393,392,106,17
2025-07-08 00:00:00+00:00,25,14,18,11
2025-07-09 00:00:00+00:00,8,8,19,8
2025-07-10 00:00:00+00:00,11,7,58,13
2025-07-11 00:00:00+00:00,17,15,29,14
2025-07-12 00:00:00+00:00,202,200,70,7
2025-07-13 00:00:00+00:00,14,12,65,19
2025-07-14 00:00:00+00:00,675,648,55,20
2025-07-15 00:00:00+00:00,303,281,87,15
2025-07-16 00:00:00+00:00,233,13,70,13
2025-07-17 00:00:00+00:00,12,11,34,13
