time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-25 00:00:00+00:00,177,170,119,22
2023-07-26 00:00:00+00:00,16,15,78,14
2023-07-27 00:00:00+00:00,28,17,52,22
2023-07-28 00:00:00+00:00,107,31,61,17
2023-07-29 00:00:00+00:00,308,17,219,17
2023-07-30 00:00:00+00:00,172,20,181,13
2023-07-31 00:00:00+00:00,19,18,164,20
2023-08-01 00:00:00+00:00,15,13,134,22
2023-08-02 00:00:00+00:00,477,338,164,24
2023-08-03 00:00:00+00:00,187,176,114,12
2023-08-04 00:00:00+00:00,600,504,105,17
2023-08-05 00:00:00+00:00,26,20,223,18
2023-08-06 00:00:00+00:00,92,19,85,22
2023-08-07 00:00:00+00:00,359,333,276,9
