url_path,views_total,views_unique
/saltyorg/Saltbox,216,139
/saltyorg/Saltbox/tree/master/roles,72,20
/saltyorg/Saltbox/issues,47,13
/saltyorg/Saltbox/blob/cf7a86086ae1ecc96f93be09b76aef34f0770834/roles/unionfs/defaults/main.yml,33,4
/saltyorg/Saltbox/actions,23,1
/saltyorg/Saltbox/pulls,22,6
/saltyorg/Saltbox/blob/master/roles/unionfs/tasks/subtasks/variables.yml,14,3
/saltyorg/Saltbox/blob/master/roles/remote/defaults/main.yml,13,5
/saltyorg/Saltbox/pull/341,13,3
/saltyorg/Saltbox/blob/master/roles/unionfs/tasks/main.yml,13,2
