time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-10 00:00:00+00:00,17,16,96,19
2022-12-11 00:00:00+00:00,608,443,49,17
2022-12-12 00:00:00+00:00,268,21,88,30
2022-12-13 00:00:00+00:00,1331,607,144,24
2022-12-14 00:00:00+00:00,1225,896,158,18
2022-12-15 00:00:00+00:00,79,17,99,25
2022-12-16 00:00:00+00:00,1155,595,92,25
2022-12-17 00:00:00+00:00,1368,812,163,19
2022-12-18 00:00:00+00:00,1233,441,119,20
2022-12-19 00:00:00+00:00,3233,1019,294,22
2022-12-20 00:00:00+00:00,1809,416,167,20
2022-12-21 00:00:00+00:00,795,301,131,17
2022-12-22 00:00:00+00:00,347,271,56,14
2022-12-23 00:00:00+00:00,243,157,136,16
