url_path,views_total,views_unique
/saltyorg/Saltbox,194,135
/saltyorg/Saltbox/tree/master/roles,46,25
/saltyorg/Saltbox/issues,24,12
/saltyorg/Saltbox/pulls,16,6
/saltyorg/Saltbox/blob/090c04f56da2050a2b125b0bd6b5d208df10d196/inventories/group_vars/all.yml,11,8
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,10,7
/saltyorg/Saltbox/tree/master/inventories,10,7
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,9,4
/saltyorg/Saltbox/blob/master/roles/qbittorrent/defaults/main.yml,9,4
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,8,5
