url_path,views_total,views_unique
/saltyorg/Saltbox,176,117
/saltyorg/Saltbox/tree/master/roles,42,15
/saltyorg/Saltbox/issues,25,12
/saltyorg/Saltbox/pulls,17,6
/saltyorg/Saltbox/blob/master/roles/plex/defaults/main.yml,11,3
/saltyorg/Saltbox/tree/master/roles/traefik,11,3
/saltyorg/Saltbox/commits/master,10,4
/saltyorg/Saltbox/blob/master/inventories/group_vars/all.yml,10,3
/saltyorg/Saltbox/blob/master/roles/plex/tasks/subtasks/preferences/claim_server.yml,10,2
/saltyorg/Saltbox/tree/master/defaults,9,5
