time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-17 00:00:00+00:00,17,17,33,15
2023-05-18 00:00:00+00:00,170,26,268,22
2023-05-19 00:00:00+00:00,11,11,74,17
2023-05-20 00:00:00+00:00,19,13,244,16
2023-05-21 00:00:00+00:00,23,20,58,25
2023-05-22 00:00:00+00:00,25,23,195,14
2023-05-23 00:00:00+00:00,437,39,373,24
2023-05-24 00:00:00+00:00,322,179,221,28
2023-05-25 00:00:00+00:00,36,35,157,31
2023-05-26 00:00:00+00:00,21,19,57,22
2023-05-27 00:00:00+00:00,172,35,138,23
2023-05-28 00:00:00+00:00,14,14,100,20
2023-05-29 00:00:00+00:00,15,14,74,28
2023-05-30 00:00:00+00:00,84,14,96,24
