time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,953,852,33,18
2025-04-03 00:00:00+00:00,351,208,20,15
2025-04-04 00:00:00+00:00,23,19,65,16
2025-04-05 00:00:00+00:00,18,16,56,12
2025-04-06 00:00:00+00:00,22,17,15,10
2025-04-07 00:00:00+00:00,86,13,31,15
2025-04-08 00:00:00+00:00,300,19,48,10
2025-04-09 00:00:00+00:00,10,9,45,22
2025-04-10 00:00:00+00:00,87,14,123,21
2025-04-11 00:00:00+00:00,18,15,23,7
2025-04-12 00:00:00+00:00,846,705,25,11
2025-04-13 00:00:00+00:00,303,284,70,17
2025-04-14 00:00:00+00:00,82,12,58,18
2025-04-15 00:00:00+00:00,14,12,52,16
