time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-24 00:00:00+00:00,326,6,31,18
2026-01-25 00:00:00+00:00,1004,186,59,22
2026-01-26 00:00:00+00:00,2096,535,105,26
2026-01-27 00:00:00+00:00,2786,209,73,28
2026-01-28 00:00:00+00:00,2022,10,77,30
2026-01-29 00:00:00+00:00,2418,227,51,13
2026-01-30 00:00:00+00:00,5123,252,201,29
2026-01-31 00:00:00+00:00,2264,190,43,24
2026-02-01 00:00:00+00:00,2021,184,45,23
2026-02-02 00:00:00+00:00,3533,876,113,24
2026-02-03 00:00:00+00:00,5961,886,232,31
2026-02-04 00:00:00+00:00,3877,817,88,26
2026-02-05 00:00:00+00:00,3071,22,101,22
2026-02-06 00:00:00+00:00,3265,28,39,21
