time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,92,16,23,11
2026-09-08 00:00:00+00:00,160,14,17,12
2026-09-09 00:00:00+00:00,464,362,22,11
2026-09-10 00:00:00+00:00,1261,1178,17,12
2026-09-11 00:00:00+00:00,835,534,38,12
2026-09-12 00:00:00+00:00,596,378,29,7
2026-09-13 00:00:00+00:00,878,687,82,16
2026-09-14 00:00:00+00:00,568,527,29,15
2026-09-15 00:00:00+00:00,687,656,38,21
2026-09-16 00:00:00+00:00,608,581,21,14
2026-09-17 00:00:00+00:00,197,14,46,7
2026-09-18 00:00:00+00:00,266,189,59,16
2026-09-19 00:00:00+00:00,26,15,33,12
2026-09-20 00:00:00+00:00,1355,1155,41,17
