time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-25 00:00:00+00:00,1064,801,215,27
2023-09-26 00:00:00+00:00,1019,956,398,31
2023-09-27 00:00:00+00:00,657,351,191,40
2023-09-28 00:00:00+00:00,89,15,129,22
2023-09-29 00:00:00+00:00,19,17,67,27
2023-09-30 00:00:00+00:00,18,13,225,15
2023-10-01 00:00:00+00:00,16,14,153,25
2023-10-02 00:00:00+00:00,240,19,218,31
2023-10-03 00:00:00+00:00,649,548,201,32
2023-10-04 00:00:00+00:00,1054,504,326,30
2023-10-05 00:00:00+00:00,435,363,260,29
2023-10-06 00:00:00+00:00,430,206,523,52
2023-10-07 00:00:00+00:00,122,48,65,15
2023-10-08 00:00:00+00:00,644,330,153,21
