url_path,views_total,views_unique
/saltyorg/Saltbox,312,179
/saltyorg/Saltbox/tree/master/roles,160,20
/saltyorg/Saltbox/tree/master/resources/tasks,46,9
/saltyorg/Saltbox/tree/master/resources,45,10
/saltyorg/Saltbox/tree/master/defaults,36,9
/saltyorg/Saltbox/tree/master/inventories,32,9
/saltyorg/Saltbox/tree/9992c93c5170358d72b1ae466c0b9e5eb07325f6,28,1
/saltyorg/Saltbox/blob/master/roles/remote/defaults/main.yml,26,1
/saltyorg/Saltbox/tree/master,25,8
/saltyorg/Saltbox/tree/master/scripts,25,8
