time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-27 00:00:00+00:00,234,21,115,15
2024-04-28 00:00:00+00:00,440,344,106,18
2024-04-29 00:00:00+00:00,439,19,209,20
2024-04-30 00:00:00+00:00,675,190,404,20
2024-05-01 00:00:00+00:00,431,332,156,13
2024-05-02 00:00:00+00:00,749,27,201,22
2024-05-03 00:00:00+00:00,1046,505,132,18
2024-05-04 00:00:00+00:00,584,345,129,19
2024-05-05 00:00:00+00:00,14,12,134,19
2024-05-06 00:00:00+00:00,1825,780,159,13
2024-05-07 00:00:00+00:00,174,25,68,15
2024-05-08 00:00:00+00:00,756,491,323,20
2024-05-09 00:00:00+00:00,17,17,71,15
2024-05-10 00:00:00+00:00,20,19,36,9
