time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-14 00:00:00+00:00,19,15,57,11
2025-05-15 00:00:00+00:00,200,200,80,17
2025-05-16 00:00:00+00:00,21,14,31,14
2025-05-17 00:00:00+00:00,20,19,32,10
2025-05-18 00:00:00+00:00,15,12,61,9
2025-05-19 00:00:00+00:00,285,14,83,19
2025-05-20 00:00:00+00:00,399,382,76,21
2025-05-21 00:00:00+00:00,152,12,104,11
2025-05-22 00:00:00+00:00,23,17,284,10
2025-05-23 00:00:00+00:00,210,200,178,17
2025-05-24 00:00:00+00:00,32,23,102,22
2025-05-25 00:00:00+00:00,313,22,87,14
2025-05-26 00:00:00+00:00,1003,397,191,19
2025-05-27 00:00:00+00:00,1716,1447,134,29
