time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-16 00:00:00+00:00,27,11,24,11
2026-05-17 00:00:00+00:00,24,12,36,10
2026-05-18 00:00:00+00:00,125,22,21,8
2026-05-19 00:00:00+00:00,388,207,19,13
2026-05-20 00:00:00+00:00,29,15,15,11
2026-05-21 00:00:00+00:00,126,26,27,9
2026-05-22 00:00:00+00:00,673,27,31,11
2026-05-23 00:00:00+00:00,807,27,95,16
2026-05-24 00:00:00+00:00,796,14,14,14
2026-05-25 00:00:00+00:00,998,210,51,13
2026-05-26 00:00:00+00:00,801,20,15,10
2026-05-27 00:00:00+00:00,772,21,7,6
2026-05-28 00:00:00+00:00,378,19,13,12
2026-05-29 00:00:00+00:00,321,27,45,12
