url_path,views_total,views_unique
/saltyorg/Saltbox,253,164
/saltyorg/Saltbox/tree/master/roles,120,16
/saltyorg/Saltbox/commits/master,82,9
/saltyorg/Saltbox/tree/master/inventories,77,8
/saltyorg/Saltbox/tree/master/resources,68,3
/saltyorg/Saltbox/blob/master/inventories/group_vars/all.yml,63,4
/saltyorg/Saltbox/tree/master/resources/tasks,57,3
/saltyorg/Saltbox/blob/master/defaults/adv_settings.yml.default,50,4
/saltyorg/Saltbox/tree/master/defaults,50,3
/saltyorg/Saltbox/blob/master/resources/roles/dns/tasks/main.yml,48,1
