time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-26 00:00:00+00:00,286,276,26,6
2025-03-27 00:00:00+00:00,761,361,28,4
2025-03-28 00:00:00+00:00,15,13,35,7
2025-03-29 00:00:00+00:00,16,16,5,3
2025-03-30 00:00:00+00:00,16,14,12,4
2025-03-31 00:00:00+00:00,81,78,23,4
2025-04-01 00:00:00+00:00,16,13,19,2
2025-04-02 00:00:00+00:00,1328,848,54,6
2025-04-03 00:00:00+00:00,657,431,18,4
2025-04-04 00:00:00+00:00,20,16,6,2
2025-04-05 00:00:00+00:00,15,14,9,3
2025-04-06 00:00:00+00:00,12,12,23,4
2025-04-07 00:00:00+00:00,77,75,17,2
2025-04-08 00:00:00+00:00,338,322,22,5
