time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-27 00:00:00+00:00,157,152,26,6
2024-02-28 00:00:00+00:00,9,9,146,6
2024-02-29 00:00:00+00:00,495,305,59,5
2024-03-01 00:00:00+00:00,701,330,111,5
2024-03-02 00:00:00+00:00,154,149,2,2
2024-03-03 00:00:00+00:00,222,206,22,2
2024-03-04 00:00:00+00:00,297,283,31,2
2024-03-05 00:00:00+00:00,223,203,4,3
2024-03-06 00:00:00+00:00,357,177,3,3
2024-03-07 00:00:00+00:00,5,5,28,4
2024-03-08 00:00:00+00:00,592,552,6,3
2024-03-09 00:00:00+00:00,449,404,145,11
2024-03-10 00:00:00+00:00,2601,1245,162,8
2024-03-11 00:00:00+00:00,1260,698,14,5
