time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,3039,189,32,17
2026-02-01 00:00:00+00:00,3102,187,51,14
2026-02-02 00:00:00+00:00,6105,1058,110,11
2026-02-03 00:00:00+00:00,5384,1330,75,11
2026-02-04 00:00:00+00:00,4693,872,22,6
2026-02-05 00:00:00+00:00,2769,77,22,5
2026-02-06 00:00:00+00:00,2683,204,4,3
2026-02-07 00:00:00+00:00,2270,18,6,3
2026-02-08 00:00:00+00:00,3523,414,37,9
2026-02-09 00:00:00+00:00,2369,76,9,3
2026-02-10 00:00:00+00:00,3892,709,41,8
2026-02-11 00:00:00+00:00,2600,205,9,5
2026-02-12 00:00:00+00:00,2295,11,7,2
2026-02-13 00:00:00+00:00,2742,198,11,3
