url_path,views_total,views_unique
/saltyorg/Sandbox/pulls,21,5
/saltyorg/Sandbox,20,17
/saltyorg/Sandbox/pull/443,14,3
/saltyorg/Sandbox/tree/master/roles,9,9
/saltyorg/Sandbox/issues,7,4
/saltyorg/Sandbox/blob/601098b3eb501d50028e321287d6b98f6d8c5f6a/roles/minecraft/defaults/main.yml,7,1
/saltyorg/Sandbox/commit/7f077f1307b8d3e06ecb758ff376659109ab07b9,5,3
/saltyorg/Sandbox/commit/8f7286ad81820cc59073c11d9aa4683fa8714680,5,3
/saltyorg/Sandbox/actions/runs/16434836822/job/46444002017,4,3
/saltyorg/Sandbox/pull/433,4,3
