url_path,views_total,views_unique
/saltyorg/Sandbox,107,39
/saltyorg/Sandbox/tree/master/roles,67,24
/saltyorg/Sandbox/pull/257,33,4
/saltyorg/Sandbox/pulls,32,5
/saltyorg/Sandbox/issues,26,17
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks/subtasks,16,1
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks/subtasks/post-install,15,1
/saltyorg/Sandbox/pull/255,14,5
/saltyorg/Sandbox/blob/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/defaults/main.yml,10,1
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks,10,1
