time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-29 00:00:00+00:00,20,18,28,6
2023-12-30 00:00:00+00:00,15,14,53,4
2023-12-31 00:00:00+00:00,235,209,5,4
2024-01-01 00:00:00+00:00,13,13,11,2
2024-01-02 00:00:00+00:00,153,143,36,4
2024-01-03 00:00:00+00:00,355,163,56,8
2024-01-04 00:00:00+00:00,843,435,116,10
2024-01-05 00:00:00+00:00,988,536,26,7
2024-01-06 00:00:00+00:00,156,149,82,4
2024-01-07 00:00:00+00:00,17,16,73,7
2024-01-08 00:00:00+00:00,417,229,130,15
2024-01-09 00:00:00+00:00,1149,639,82,9
2024-01-10 00:00:00+00:00,11,10,30,8
2024-01-11 00:00:00+00:00,154,145,34,6
