time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-28 00:00:00+00:00,12,10,8,2
2024-03-29 00:00:00+00:00,575,391,7,2
2024-03-30 00:00:00+00:00,500,308,44,7
2024-03-31 00:00:00+00:00,15,15,35,7
2024-04-01 00:00:00+00:00,509,324,38,10
2024-04-02 00:00:00+00:00,584,537,49,7
2024-04-03 00:00:00+00:00,5029,2375,60,9
2024-04-04 00:00:00+00:00,1188,751,19,5
2024-04-05 00:00:00+00:00,158,151,8,6
2024-04-06 00:00:00+00:00,85,82,44,6
2024-04-07 00:00:00+00:00,497,294,49,10
2024-04-08 00:00:00+00:00,677,476,118,9
2024-04-09 00:00:00+00:00,692,637,59,7
2024-04-10 00:00:00+00:00,1896,896,116,6
