url_path,views_total,views_unique
/saltyorg/Sandbox,29,16
/saltyorg/Sandbox/issues,14,3
/saltyorg/Sandbox/tree/master/roles,12,8
/saltyorg/Sandbox/pull/404,11,4
/saltyorg/Sandbox/pulls,10,4
/saltyorg/Sandbox/blob/master/roles/paperless_ngx/tasks/main.yml,10,1
/saltyorg/Sandbox/tree/master/roles/paperless_ngx,9,1
/saltyorg/Sandbox/blob/master/roles/paperless_ngx/defaults/main.yml,7,1
/saltyorg/Sandbox/tree/master/roles/paperless_ngx/tasks,7,1
/saltyorg/Sandbox/tree/master/roles/paperless_ngx/defaults,5,1
