time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-11 00:00:00+00:00,508,385,16,2
2023-03-12 00:00:00+00:00,849,282,24,5
2023-03-13 00:00:00+00:00,735,495,36,7
2023-03-14 00:00:00+00:00,150,147,17,8
2023-03-15 00:00:00+00:00,21,19,52,7
2023-03-16 00:00:00+00:00,926,518,76,9
2023-03-17 00:00:00+00:00,808,532,83,8
2023-03-18 00:00:00+00:00,174,168,61,2
2023-03-19 00:00:00+00:00,150,140,21,3
2023-03-20 00:00:00+00:00,671,436,36,4
2023-03-21 00:00:00+00:00,16,13,32,7
2023-03-22 00:00:00+00:00,1716,839,99,7
2023-03-23 00:00:00+00:00,220,207,19,6
2023-03-24 00:00:00+00:00,217,199,70,15
