url_path,views_total,views_unique
/saltyorg/Sandbox,109,36
/saltyorg/Sandbox/tree/master/roles,59,16
/saltyorg/Sandbox/pulls,39,6
/saltyorg/Sandbox/pull/257,35,6
/saltyorg/Sandbox/issues,32,16
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn/tasks,18,1
/saltyorg/Sandbox/pull/255,14,4
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn,14,2
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks/subtasks,14,1
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn/defaults,13,2
