time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-29 00:00:00+00:00,79,76,28,7
2023-03-30 00:00:00+00:00,11,11,20,4
2023-03-31 00:00:00+00:00,79,78,69,9
2023-04-01 00:00:00+00:00,154,139,1,1
2023-04-02 00:00:00+00:00,10,10,3,2
2023-04-03 00:00:00+00:00,11,11,17,3
2023-04-04 00:00:00+00:00,211,193,31,5
2023-04-05 00:00:00+00:00,152,143,40,5
2023-04-06 00:00:00+00:00,15,13,1,1
2023-04-07 00:00:00+00:00,83,77,38,6
2023-04-08 00:00:00+00:00,78,74,30,8
2023-04-09 00:00:00+00:00,1982,605,56,5
2023-04-10 00:00:00+00:00,19,19,61,7
2023-04-11 00:00:00+00:00,995,460,16,5
