time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-16 00:00:00+00:00,1454,836,4,2
2023-06-17 00:00:00+00:00,236,208,43,7
2023-06-18 00:00:00+00:00,3488,1265,94,7
2023-06-19 00:00:00+00:00,260,253,90,5
2023-06-20 00:00:00+00:00,251,241,20,5
2023-06-21 00:00:00+00:00,79,78,9,4
2023-06-22 00:00:00+00:00,12,11,19,2
2023-06-23 00:00:00+00:00,8,8,2,2
2023-06-24 00:00:00+00:00,12,10,35,3
2023-06-25 00:00:00+00:00,12,11,16,3
2023-06-26 00:00:00+00:00,348,176,4,1
2023-06-27 00:00:00+00:00,19,17,11,4
2023-06-28 00:00:00+00:00,88,84,17,3
2023-06-29 00:00:00+00:00,11,10,53,5
