time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-16 00:00:00+00:00,4,4,19,3
2024-07-17 00:00:00+00:00,1463,34,79,6
2024-07-18 00:00:00+00:00,2,2,2,2
2024-07-19 00:00:00+00:00,3,3,24,3
2024-07-20 00:00:00+00:00,1,1,13,4
2024-07-21 00:00:00+00:00,2,2,13,2
2024-07-22 00:00:00+00:00,8,8,7,4
2024-07-23 00:00:00+00:00,195,8,7,2
2024-07-24 00:00:00+00:00,3,3,13,2
2024-07-25 00:00:00+00:00,377,9,32,3
2024-07-26 00:00:00+00:00,184,7,41,4
2024-07-27 00:00:00+00:00,4,4,22,4
2024-07-28 00:00:00+00:00,3,3,22,5
2024-07-29 00:00:00+00:00,13,7,23,3
