time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-03 00:00:00+00:00,20,10,3,3
2026-05-04 00:00:00+00:00,20,8,6,3
2026-05-05 00:00:00+00:00,220,210,11,4
2026-05-06 00:00:00+00:00,149,138,7,2
2026-05-07 00:00:00+00:00,14,6,2,1
2026-05-08 00:00:00+00:00,14,8,8,3
2026-05-09 00:00:00+00:00,83,75,8,4
2026-05-10 00:00:00+00:00,16,7,0,0
2026-05-11 00:00:00+00:00,599,391,0,0
2026-05-12 00:00:00+00:00,81,73,48,5
2026-05-13 00:00:00+00:00,470,262,11,3
2026-05-14 00:00:00+00:00,544,336,2,2
2026-05-15 00:00:00+00:00,7,5,6,2
2026-05-16 00:00:00+00:00,6,4,5,4
