url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,80,14
/saltyorg/Sandbox,70,29
/saltyorg/Sandbox/issues,28,10
/saltyorg/Sandbox/actions,19,1
/saltyorg/Sandbox/commits/master,17,2
/saltyorg/Sandbox/blob/f78a9880229afca78936896770b86c56c15b3777/roles/plex_meta_manager/defaults/main.yml,14,5
/saltyorg/Sandbox/blob/master/roles/filebrowser/defaults/main.yml,12,2
/saltyorg/Sandbox/pulls,12,2
/saltyorg/Sandbox/actions/workflows/sandbox.yml,12,1
/saltyorg/Sandbox/tree/master/roles/filebrowser,11,2
