url_path,views_total,views_unique
/saltyorg/Sandbox,38,22
/saltyorg/Sandbox/tree/master/roles,33,14
/saltyorg/Sandbox/issues,20,7
/saltyorg/Sandbox/blob/master/roles/code_server/defaults/main.yml,12,2
/saltyorg/Sandbox/tree/master/roles/tandoor,6,1
/saltyorg/Sandbox/commits/master,5,2
/saltyorg/Sandbox/tree/master/roles/stash,5,2
/saltyorg/Sandbox/blob/master/roles/nextcloud/defaults/main.yml,5,1
/saltyorg/Sandbox/blob/master/roles/tandoor/defaults/main.yml,5,1
/saltyorg/Sandbox/blob/master/roles/tandoor/tasks/main.yml,5,1
