url_path,views_total,views_unique
/saltyorg/Sandbox,107,35
/saltyorg/Sandbox/issues,51,14
/saltyorg/Sandbox/tree/master/roles,45,15
/saltyorg/Sandbox/pulls,21,9
/saltyorg/Sandbox/blob/b44f5b1e2d226e07c11bd387609bd52dcefae7e4/roles/plex_meta_manager/defaults/main.yml,14,5
/saltyorg/Sandbox/issues/234,12,4
/saltyorg/Sandbox/issues/238,12,4
/saltyorg/Sandbox/blob/master/roles/thelounge/defaults/main.yml,8,3
/saltyorg/Sandbox/commit/0bccfc2a432c9a2d8fbf8064b53c32d329d683c2,8,3
/saltyorg/Sandbox/issues/239,8,2
