time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-05 00:00:00+00:00,16,11,33,6
2023-06-06 00:00:00+00:00,340,169,39,4
2023-06-07 00:00:00+00:00,141,137,34,7
2023-06-08 00:00:00+00:00,26,26,92,9
2023-06-09 00:00:00+00:00,348,168,92,5
2023-06-10 00:00:00+00:00,17,14,15,3
2023-06-11 00:00:00+00:00,25,24,1,1
2023-06-12 00:00:00+00:00,97,96,6,1
2023-06-13 00:00:00+00:00,17,16,48,3
2023-06-14 00:00:00+00:00,13,12,21,6
2023-06-15 00:00:00+00:00,78,78,3,1
2023-06-16 00:00:00+00:00,1454,836,4,2
2023-06-17 00:00:00+00:00,236,208,43,7
2023-06-18 00:00:00+00:00,2995,1151,93,6
