url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,101,22
/saltyorg/Sandbox,79,36
/saltyorg/Sandbox/issues,45,17
/saltyorg/Sandbox/tree/master,19,5
/saltyorg/Sandbox/blob/master/roles/plex_meta_manager/defaults/main.yml,16,2
/saltyorg/Sandbox/blob/master/sandbox.yml,15,7
/saltyorg/Sandbox/issues/277,14,6
/saltyorg/Sandbox/tree/master/roles/plex_meta_manager/defaults,14,2
/saltyorg/Sandbox/tree/master/roles/plex_meta_manager,13,2
/saltyorg/Sandbox/blob/master/roles/gluetun/defaults/main.yml,12,6
